title,date,year,link,media,reporter
I’m an AI expert – sex robots will soon seem ‘alive’ and will ‘eliminate’ the need for human partners...,"Jul 18, 2023",2023,https://news.google.com/read/CBMiiwFBVV95cUxOUTh2VWxNZHdiUGc5bW00bE9rUkpYc2JseXRnNVJUN2hlLUtPSFIxMmZmdW45U254eUsxMDRYSFN1dVVjUjRQMWtCWHVPcGtnMjk1bXJRUzZJdF9wTVBick80bXpSS19rcF9YQWlBcjA5VWhYQmpWM3c3WTBPa0dLQjlxQWNmVDBsWnFF0gGQAUFVX3lxTE5qaTlKLVlzV0xDdzJ3YjM2eGIwV0RvTVA1WlJSdmdTQzJFR3U1a1pXRE5MWExHdGM3M0d5Z095Qk93U2hZblFFT1NqQUNIMVR3LW5LRUVvbzNVS2N2NVlYWVRKWDY1UDJlZ08xMEdMeVgzQWNORmI4SU9lUno3bEkwVWFEdjVEVTZoZnZpbXh1aw?hl=en-US&gl=US&ceid=US%3Aen,The US Sun,By Caitlin Hornik
"AI-powered robots may soon replace humans for sex, former Google executive warns","Jul 25, 2023",2023,https://news.google.com/read/CBMiqwFBVV95cUxPQXBnSmhqTWl6RjJZejg3MTZzTGVUdFE2LVM2QS1xbWFxSXlndGtfR3BMVHVsWXhlRkk2dEY4dUI5YWlpZXMyRG9vZ0J3VU9jNkpVbEk3VXdDN3J2bzlfMzNzU3NLUk9lbGFiTDV6Y3JjYkdYS1R5Y0hMdE1CWWhNNWdGOW85cnlvZTdYY0F4ZDRRSFlxOE9zUnRPSkQ4aUNzLTViaDF2enAzUnM?hl=en-US&gl=US&ceid=US%3Aen,Travel Tomorrow,By Mauricio Ruiz
Elon Musk pictured kissing robot as fears over AI continue to grow,"May 22, 2023",2023,https://news.google.com/read/CBMiggFBVV95cUxPUnFjOGFaSHhtOWNqZ2N0ZldXMWJaUldQb1hxMGg5V2hQblRudWYyakVCTkdzQ2FNRjI4cUJhbDUxQU01ZmhlSGJYdk9JVWVoTkJWSjktQlBFbGd6dVdoR3N3YjNZRWlQQW55WVBkLUpxd09ZQ0RFS0JyLXFFSDVBVFFn0gGCAUFVX3lxTE9PMUVrNG8yeWNNUTdEaWt0bEZYX3J1YS1SMnFxR2FzZVJQUEo1OUVsTXdLN3hMcVhQdV9JcG1LWjRJSjRfTEFPZExRWm84c1VqcG9idGNSbXhkdmxKcWM0M1JORkkxNFpuWFpqaE5heTR2NkREODFmNHdxcjNYTWZXVUE?hl=en-US&gl=US&ceid=US%3Aen,Marca English,
"Child sex doll prohibition bill passes Senate, heads to governor's desk","Feb 10, 2023",2023,https://news.google.com/read/CBMiqgFBVV95cUxPNENPZVY4aUxxZUt6YUZRWUc2RngzdFpBLUY3TlJ4U095d1FXanFfdkg4NWlfTVVWakdqeWZpS1ZhX1dDTjhaVnRvZ3NrbHZzb2FCSkpTTzROS0R5R2pZc0dTcV9LQTFHYkVvR1RfQ1g1dHhCb3NVOVZBZWFDY3JJSlh2VkdWeXJWcm5ic2JoYWR1NFhCbmZVd3c0UGc1MU90NHhSeF9JTDh1dw?hl=en-US&gl=US&ceid=US%3Aen,KSL.com,By Bridger Beal-cvetko
Batman Beyond Wasn’t Afraid to Show the Dangers of Sex Robots,"Apr 21, 2023",2023,https://news.google.com/read/CBMijgFBVV95cUxNTE9NcVlfR1hKSFE5S1FBazFvdnVjTTM2a0lKVDJSeVVfcjNOcThsdGpmN2JGNG5FLUFwU0ZMajVQaDVYeVh6YnZmbkV1MXljVXBzMW1FZkU2bWRab2kzNlExdW1wd1FieXhsYlBJU3d4ZF9mMzRVMWk2aFpPTE5EUU9JbGxEbHpOTnhOVGxR?hl=en-US&gl=US&ceid=US%3Aen,Gizmodo,By Rob Bricken
Why Are Sexbots On Instagram More Supportive Than My Own Friends,"Jan 18, 2023",2023,https://news.google.com/read/CBMif0FVX3lxTE5waENxd2RiUDhEaTg5Sk45dWYwMEJQSHVBcWRoVU5BSmVYOENKOUFUbWptUF9uZHRkX1h6TTczU2FFaF9ya3F2bzdIWEYwaTc1Z2dSVjJvXzZzLVlIT0d6M0RoVV84cGVxQjhiamdkLTFPOXpUOUJhM1BMN01BTVk?hl=en-US&gl=US&ceid=US%3Aen,BuzzFeed News,By Ikran Dahir
Ex-Google chief warns AI could displace humans for sex and love: Why would one 'need another being?',"Jul 20, 2023",2023,https://news.google.com/read/CBMiqwFBVV95cUxOTGp2akhSUGVlUnB4R0I3ak9udndCa3RFRzhjX0pQMUJISGp4elhTQXZZWi1KMlNZVkkwM0tXbkUteTJ1Qi0wbEx3TzhGTUY3QUJQTzN0LUxDMkRmOFg4Z09UYkhyYlpKMG5RbWt2NUw1N1RGM2syUE93RUR6VnUzM1g2YmNjR1VFWUpSZlo1SXlqRHBMS1NjQjZveVowdUlWWEE1c2hvQ0taX2fSAbABQVVfeXFMTVdqeG9Ec0hUMDJzYmJYeTktbmI5MFg1aGlTN21wRnRhck1JU1dMejZwTkZxdUlfNGVOeGRjandYUlNQcGF5N2lsTDR1clgwSGpLMnJMaDEzVXQzbGlIUFlDVmt6T1Q0Y0lXbmktYmlmZi1TdG1uY1YySDhnNE03dHUzLTNuR09NMWxZOFdkQUxxWmFlSjVmdTZmamtYYVBvWnVsbnZrd3Njc2o5UHFzTWc?hl=en-US&gl=US&ceid=US%3Aen,Fox News,By Alexander Hall
"Courtney Pauroso at Soho Theatre, review: this sex robot will make you laugh and cry","Aug 31, 2023",2023,https://news.google.com/read/CBMingFBVV95cUxNOVdYX1FYT3NDbUdmRm9LdGdlMDlLdFpxRkR3Z2JxY1BvMFdwZVZPeW9sNXVudVAtaFpsS3ZpUzZtaGhXVkNRNjhhRkdFTEctci1UbkpFYzdGME1hY1V5RVlDX3JJblVLUUY4bGJZQmFOTEZZSmg1ZW5CLTB1M2pNa2VQcFVrRE9LSGstMjVlRWo3eWlBU1JNUGVGZHdXUQ?hl=en-US&gl=US&ceid=US%3Aen,The Telegraph,By Tristram Fane Saunders
Arizona Legislature and governor make childlike sex dolls illegal,"May 19, 2023",2023,https://news.google.com/read/CBMi4gFBVV95cUxQVS1GMmwyWkVYZUZnbXQ4QzNOQnpsWGZ6NktfUjFGakUwaXJFelJleVp2YTllXzlmVko3TFZOczdKOERvZndJQXdkVFdRSldaeFFObzZYaVhsWGhFVDVYVnJmcEJmSTJzdS1vQ2tuYnhSYTdTMEZBT2s4WjZ2b0pweUdadl9wY2RocVdCeWtRaWlvVGdCbVFzYjFmM1pqQ1AyckpRR202VlBjLURYdGFCNDJBVTQzaGc3QUtWTzZDWGx2UWZCamRwTTNSamhMUEtVam8tdi01QWZtdmFPZF9CU3Z3?hl=en-US&gl=US&ceid=US%3Aen,The Arizona Republic,By Miguel Torres
"Men Are Cheating With AI Instagram Bots, Because Men","Oct 5, 2023",2023,https://news.google.com/read/CBMipwFBVV95cUxPOVlsUzFaaTd4ZGFoUFkzUDYwdm4wYzZXQUFtMXpZS2E5d00ya0VYZHB1aW02bVRHejUweEZtVS1KZ056clFyMF80S0g1ZlppdGo1WkhLOHhBcnc5WVNGeEtRdjdmNzFuTUszclAwRjJaRjNhLUc4ZEw3Ry1pM0tqWnlyOHlqRE9RdTRKMVpNOHIxY1J6aHg4Mk16aEgwUG9PU0xLWkk5a9IBrAFBVV95cUxQYlNlbWhyQnRlYzRwaTh2SmFrZGNsZDRSUElEMXh6eWRCTUNwaWxQaVVQdHh5cTY3T29rUVFaeFM0dEkxaU5OYXdSY25lci0yODlEczJSeTZRc1BLZ3IweTJSeU02c1RHSW5GV0VMQ3RmQ1JDcnZkdk9vZjFYemx0dGg2RTEtc0JTaWhQOGZRU0FXSU5BTmhNRXNJWGhaMGs4UU5yRFhGUEJacU56?hl=en-US&gl=US&ceid=US%3Aen,Rolling Stone,By Ej Dickson
"Barbie’s ‘pornographic’ origin story, as told by historians","May 25, 2023",2023,https://news.google.com/read/CBMiogFBVV95cUxNTFpGdUVMcHpDMHE4bTJGeWM3WGpXWE5mQmVsOVhKUnQ0dVdEZExCMWJlZDA5UlR1ZVFUVldHU3RnaDEzaXR0aFE4bFBvclBuSFl4WHJJVU1CVUtrY25QYTgwVDQ5bjA3b1VlakJvLUI1bWRGb2V6anJuUnZLZmJ4T0szcHhyd1FWQzZIdTl4OWtKczVCb3VwcjIwanZJMFBsY3c?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post,By Maham Javaid
The deeply human love stories of people and their sex dolls,"Mar 29, 2023",2023,https://news.google.com/read/CBMirwFBVV95cUxPMUs3dHZPTlRhdVBrUHVFX0RUakpDeXBHMUNBMFJjTmFXb3V4RUxIdEJPdlFoY2oxOHpGQzFseklPelJCRmVjZV80aVI4bU1KQ0xSOU8wb25EZ0M4UXBxbjBzTjdvQTR4VVloUjNZODRCRnNDRzRyTXNCZWlFWHEtMHRDOWladlgtZDdkT1N1TDdfMTVTQWlyYkp6Z3hMVElsQVd5VnlrdTE3VGMwem5F?hl=en-US&gl=US&ceid=US%3Aen,British GQ,By Brit Dawson
"Sex, love and companionship … with AI? Why human-machine relationships could go mainstream","Apr 3, 2023",2023,https://news.google.com/read/CBMivgFBVV95cUxOalpTNUs2UUlpaEV2cGcxUXJKSGxRczBOMEp6LUNmUFdRaXY4OTBBTzBnU1NqS25lNEctVVNuZHhxaGRJcGVrQlpQS3Jyd3VOTkRmaTVadmRPV2VOeWNELXZuck0ycEtPZ3FoUlBCZzY3dzlBQXh0bDlBdHhCa3doR0hoa3p3bE82aTJzdm9XZXlQOVZTZFJ3MGxUaFdqNHhfOU5mdUNaSXpwcE1rMWtfQkNsWlBhbzA3UlluWmR3?hl=en-US&gl=US&ceid=US%3Aen,The Conversation Indonesia,By Joris Van Ouytsel & Marco Dehnert
A bot walks into a bar … Edinburgh fringe performers use AI to write jokes,"Jul 30, 2023",2023,https://news.google.com/read/CBMivAFBVV95cUxQemNXT3NHMU85M0lxSW5Vd2g2bUJXcTE0a0g1RE5WVnctLWJLSjdkQUNNVFBLRTJaeWxkaDd3NWFWNGk2UjZERkFnbGpNcTlDM2lxeEpTck9XVkxpNGd6U1hqeGZTR0c2R1d1MEZKbUUtaEZ6X0xHYVExcTA2elNkSnl5WlYyUFNDOXhDeG1ma005N2VpaGNtb2R4bGIxOXdIWmpmWWZSdjFQTVhTU05GbmJNZmprT1d6M2lvT9IBvAFBVV95cUxQTEdTeDVfNzdacHhDcFhvSXlqZVBXeWhHZXktSng5bFZpRmV5bjJKbzBOMXdjbVN0M3lYaHlkT3RRbElucjRqdjZUQUxMakl5MVJGYjhDeWhIcFgwRnhtdldvSzFoSkJWUnFpZXVIS0JlTGt1TmoxOFVHRDBETnB3U05lMmxPSTBiWnZ5MU5VTnpMZGN6N2pjMGtiLUg0NTh6MDNHc3VVRkhXUEhpbUs1TWxXWDdleVFySkRNaA?hl=en-US&gl=US&ceid=US%3Aen,The Guardian,By Vanessa Thorpe
Jordan Wolfson’s robotic cube simulates sex and suicide. He says it is his most universal work yet,"Dec 7, 2023",2023,https://news.google.com/read/CBMitwFBVV95cUxOcUo5NFprZzk4YWdkT25KMnVkbE5EUS1jWGNUOGowdF92cllYUjFVMGFKM3VFblhQY01WWENnVF9YU3RQNkxjdlJzcnNiTmxwZDhtdGVDWGRMUWM1Z2RYQWFfUndnZ09oTEliY2dhdm1Jd1Z0em90S0hPaTQ4WGJEYjZyVU55QzZzSHFMZnM4OFZJR1NmSm9BUVBXSENwT3ctWE9la0V6OWZWcG5iZUNYWXktNldjcE3SAbcBQVVfeXFMUHNQazBuQlNjY2t4cXJ6QUpvYmlqRFZlV3lOb2JQODVSZHUtUFgteE1pLUNnS29oNFRVNzF1WEhwbHdpNDFOUFVIaGxtdTVTd2t1cC1RT19YUHpYNDV4VDZBZUdtOTRxczNjRGhXbUxwTFZwU2IxMV9PYmVYMWVaMUpLcVV2RzF5dlE2QWZnVW1IN0ZxS0h5WllsaWhsSGRnZDU1YTR5dlVQekNUVVBNZmstbW1RVUpF?hl=en-US&gl=US&ceid=US%3Aen,The Guardian,By Oliver Giles
Child sex dolls: Wisconsin Republicans join national push to outlaw,"May 22, 2023",2023,https://news.google.com/read/CBMikAFBVV95cUxOcWwtMmpxUndtXzdmcWRWNnRzZnNVUG9HTDJ5T3R0bTR4UXBxSm5SQWVlcFJHb215bl9Jend0VE1MdllQN1N0ZFl5REtQN19LYndHcF9hOW1nWDIzUU81WEdxY0FRcWFqejNUTC0tSTl1YjhnZ1dDVkRjQUtyVGs1SVZ4VTJnNEFKdkN1Z3BhTmTSAZYBQVVfeXFMTjNZRTFfdWZIcXFPcUpaRkhmdXhoZEhzSG9PT3lKOUpMMzFWUFJ2aFdnS2lsTHY3NlljdmYyOGVhQldQR1hLUG9FaDc4SmF6NnN1RXltSFhMaVlDZXI0MHJKLVBtMWJzdkFEbC1JX0xDNGRPNTIxaDJPTGRTeVBkVXg1MVlsZUZqekNBTjBkRFJJTUltMXZB?hl=en-US&gl=US&ceid=US%3Aen,FOX 6 Milwaukee,By Todd Richmond
From Infowars-Stoking Sex Robots to Venice Competition Entries: ‘Theory of Everything’ Producers The Barricades on Pushing the Envelope,"Sep 3, 2023",2023,https://news.google.com/read/CBMiywFBVV95cUxNS29UN2NIX1U0bWc3NG1QdHdmaFl6QXloQUNWMDRKYnAyV1RZOVZPTHJRa21IWnVoY2VmN2QyY1k3V0hOY3FZSVA4VzNCS2ZndkZOclFyWVljb2V1ZzJCVG9raXQyLUtyOVFXWUpJdTJQM3VJTE1IbkNzNzVwNzZKVWpuVmoxTXpXSGZuOXBWUkxLSEtLZnBIazFPejg0eXkyb0U5eUdUbGpqdVFJNll5OUhUWGpyTi0zM3ltUS1VMGlSeVdrQ2J0WEhOY9IB0AFBVV95cUxNS1lxTks5OXFsLUx6Q05IbG4zaGhOWU1DQ1MzcFF4YXhvd3M4M0RpRTZLTG93Z1ZSd0M2NHRYcjN6Y2xYME9QQWZhQzNfNm9aUUtfUXBvZ0w2ZE00UmZqeXFISXNzYlZfVUZTd3NHeVdNaERwbE9MZ3gwMHEyMDVSMlo4OWkxX0FKWmYyWTRFQ1A3LTBFNEd0bVR3cnlhazVGYzgwalRpZmoyRHc4Z3hEdm1neHdsVUZQMi1wUjg3RkM4SFFxVTU2MkM0YVgwbVpa?hl=en-US&gl=US&ceid=US%3Aen,Hollywood Reporter,By Alex Ritman
Kiss me through the phone | Why do the Chinese robot lips make me feel so weird?,"Mar 2, 2023",2023,https://news.google.com/read/CBMipgFBVV95cUxNQTduNnhSVjRNUTQxbXJ3ZjJkM0cwdnBFUlpja2FZeXFpZDluS1BkSFktUXdjUExCcWRLTE9ncHNFak80cWlacjNrbUVXT0I4UVRRVUx3RjRGZDhlakZDbmdodUhfV0dmREc0XzRleXpRT0c3eWRBZjFKM1NBRTBBejV0bFJKN0lDeHprS0cxM1RwWTNjMDUyczhnVWJtM3pNUFBVUlNR?hl=en-US&gl=US&ceid=US%3Aen,whynow,By Emily Watkins
Third of Brits would have sex with a robot — and millions have already talked dirty with one...,"Nov 24, 2023",2023,https://news.google.com/read/CBMiakFVX3lxTE52MURHaDMxV05FXzNaT0x5U2V5akt3ZGFMeVNBMzRBa0kzUlN6Vlk5VnNaazhqWVZzdUQtUFhkY1pKR3VDM0pya1RLUjhtb2NqNHVmUXEtbnRvWnRLXzFNa0dOcWc1NnJyclHSAW9BVV95cUxPTVluZ0Uwd1B2amRDRDVwVXJNQ0I5ZHJQNml4Z19wVExOelNab294XzBFNzQ2T1AtanBhYnRBRlJKeFYyeE5Qak8tY3g4cXU0MHF5dVdfWVlCQzZhNGdsaTd5N1p3bEZ6ZE9GWFNqdUE?hl=en-US&gl=US&ceid=US%3Aen,The US Sun,By Ed Southgate
Nebraska mortuary worker accused of having sex with life-size doll found in dead person’s home,"Oct 14, 2023",2023,https://news.google.com/read/CBMifkFVX3lxTE52WjFmZ21vMFpNV1JwamNIOHM5MmgxZFBVRjZoWVdaNm1OVG04VWZOU1N2NlhGNktGcVJ0Snh0Z253bksyR2hoY1ptaDdzSjRoYnhaMWdtTFBpaGxFWktBMlJpVlhySzhIMFEwdENsYkhxVVctdnNRaHBmUDkyQQ?hl=en-US&gl=US&ceid=US%3Aen,New York Daily News,By Jami Ganz
Gov. Hobbs signs bill outlawing 'child sex dolls' in Arizona,"May 19, 2023",2023,https://news.google.com/read/CBMi1wFBVV95cUxNZGZzTHJVaTRTS0Jza2NCaWtRQVVSQTZaMmkxZTBpOWFDNUJsQWlRWVdmNHB3eTN4akR0S0pINm5OWDBNQWdibmY2VzlyUVVqUy1KYmwxVmI0eTV0Vkt3ZWs4amhoVFNVSEVWTDFKVHZ0NUN4QlJqNDIxUnZRLWhlam10V2ZIWXZMUVkzQjZqN0tnWk9tX2c0eUZFc29nRDhUYkRUYzdPY1pLRDdBMUNONEY1bTZqcDZRM1ZpNDltU3VXSHZuRmRwdENoUEJwUmpvQVR2WDVTcw?hl=en-US&gl=US&ceid=US%3Aen,12news.com KPNX,By Kevin Reagan
"‘Dead body’ turns out to be ‘very dirty, broken and overused’ sex doll: report","Oct 21, 2023",2023,https://news.google.com/read/CBMipgFBVV95cUxNY3ZCZjFvZS00Q0Rleno0UWNxemROX0FqLUkzMVdkaUNjbU9KM0tvMlFyelJ0b2w0ZFI2OFZ2M3pPYjFiQTFBQnBrSFI5UEY3TmFpV2VZRlhLMUZtaUdfc2QyUlhFREJKN2pObW1ZR0hUM1R3cnFNM3VwRXZ2TUZzQ2V5eXZ3X3BoZE56VkYwZWVzY2RwMzA5R2FkZ3NrVHdrWGhRTkpB?hl=en-US&gl=US&ceid=US%3Aen,New York Post,By Dean Balsamini
Can you speak chicken? AI can translate for you,"Sep 20, 2023",2023,https://news.google.com/read/CBMif0FVX3lxTE1XdnQ1WHVnZjMwLVRFUUxYVEt6UGowRHFqQ0Fyai1sdndjWnpFVXA0cG5FaklIcWZndFlXaFRvNHhHZEppMmJRRmdPeUk0NEozMlJVUXdzUEtHVG14WC02clFmMHJvSXpPVXZhdnhGZ3JvWGo3WFRzTFV0aW96czQ?hl=en-US&gl=US&ceid=US%3Aen,New York Post,By Alexandra Klausner
Berlin's cybersex brothel fulfills a fantasy — but may pose risks,"Nov 10, 2023",2023,https://news.google.com/read/CBMiggFBVV95cUxPZE53RWpNSXNPNkJ6TWxQaURCRUZsV2Q1bk5yRlgwcFBHLXNxNmx0UXNjUnFaMVJYVXBrZmhjVTR1OEJtanVkV0hZYUZtYlIyRDhrSVRtaVpDSjA4Qm52ODhINmZJaEQzSnVZTXFvYjJMUGl0cHZpX1lTNzVHbGh2ckJ3?hl=en-US&gl=US&ceid=US%3Aen,Mashable,By Anna Iovine
"AI-powered sex robots will replace human partners, former Google executive claims","Jul 20, 2023",2023,https://news.google.com/read/CBMi6wFBVV95cUxPelJKY01ZcUlyb2E5RnY4NF8xZjBNSE5Ydl9EdmhiOXkzNlUzV2xOZ3A3czdSUHYxZ3FKZFNoVUMyM0pJTWFyemt6Rm1rRzhNelVWZ29mWkZ4endkc2xnUlBFRE1uX0wzZXpkOW5fRnhUV3BJdmVyWWRhTFI4ai0xU3ROS3A3V2lSdmYtdk5hSTdHd04yZ0VwWUU1QllPbUlRZjdSSnhfMS10YUJtVjFuNmV2NWFacF9Nc3ZaTnpoOWdYXzR1RjJtYjZIR1BFdUtrYlcyVHY0V21EU2ZwaTMxVEwxS29XeVZDSDE00gHwAUFVX3lxTE40VDlhODhrX3F4RW1taEd3RHI2MGF2WGI1eS1ya1lvbWNOS0Z4WldkME0xUGdkVy0tZHpFa0FTamRaanBRUjlRNTFWdkd4bmJfVGQxV0V0ZDNOR3FDSEZMVDRDSHZJcHd2SS1oRThXc194V25jSFI4RnpUQXJqVk9GOTBzVWZhSGJtSEhIQ2ZyZnk2UzBrNTZ6REZ6WWk0YVh3NUNzclFzTXY1ZWxWSi02YWZ4ZXllRTFPWWRWWG5HRmJhc1FMVk12Q1BmdVpLaEpJQlJHcUU2Ui1Fek9VbDg5Q0VydWFGNzJKeUhDUnVkaA?hl=en-US&gl=US&ceid=US%3Aen,India Today,By Ankita Chakravarti
Why humans dating robots isn’t as bad as you think | Voices,"Apr 12, 2023",2023,https://news.google.com/read/CBMijAFBVV95cUxNRHJmMFFKcG9NN0JWSTA4S1FjREE1OWd4emVVMG9CQXlHazlWZ3RPVEZXeWtDeXlBRk9UUUhsMVFlZ2pEYmE1V3l2VjZoSmI3bE83aFNSblFvUlN3NXE5dzM5UnhzQmt6SHR3anlrTlZXVnJQZlMzYlgybll2dE5pajR3NmZrV2Zyd3g0TA?hl=en-US&gl=US&ceid=US%3Aen,The Independent,By Marco Dehnert
Hate 2023? This Sci-Fi ’80s B-Movie Is for You,"Apr 22, 2023",2023,https://news.google.com/read/CBMiV0FVX3lxTFA3cjg2WF96NW56SWFTMDhaSFB4bVFNYjdEal9VSmF6OExYNHh1RkdobHA3Qm1hNVUtMDlUa2ZidVVTOUZwYURrMTBRZVNwTWpzaTQ3YjEtRQ?hl=en-US&gl=US&ceid=US%3Aen,Collider,By Keith Ford
"Sex, love and companionship with AI is sooner than you think","May 1, 2023",2023,https://news.google.com/read/CBMimwFBVV95cUxPQ1Y4eHVpbW1QNHhObzg5MHBWY0htZ0NuMkVwRjdYa0JZMXg2bzRBY3Bza1ltNmlSZXBFWldnc0ctWkhDOXh2THBGcE1kcXliWEdCQzFwUHNRd0lDaTFvS29lX3hZazRGWjE0bnc4dDgzbkUyWnpMOEtOVEQ4RjRnMy1hN1UyaDFEMXNsUS1oUUR0dXJqWnB1U3oyWdIBoAFBVV95cUxPb2NNYUw0TUpuaG1YMjM3MGV3MFJLSWlGb24xVjF6OUNXeTRBd2pYWXBLbi1VUEV4UmJlc0JxY0lrMFZqSVJPZkUxMF9sdFR6TTJKbU1HcU0ycWp3QXZwYWZFSXpBNHBKTnlIbEZCOXZhV2VnUHVWM2picnVpVE9QUUNCd19Ec3BnTm0xbThZd0hITC16RG5iZV9wYUlnRHhP?hl=en-US&gl=US&ceid=US%3Aen,Marin Independent Journal,By Joris Van Ouytsel & Marco Dehnert
Could You Fall in Love With a Chatbot?,"Aug 14, 2023",2023,https://news.google.com/read/CBMigAFBVV95cUxObkx0M2Zadi1FMkdsTmM3YWIyanhtTGVObF93Y0NBeWhIWXZDOHJWZmlvZHlkWlk0aGxORjZya2kzZDBiT3FsVGhabjIwUXJmY2ZnRm85WFp0TklacThhZ2plY0QydmpwQ2N1aU9BNnNQZ1NNVHNjRFFNclp2clhQaQ?hl=en-US&gl=US&ceid=US%3Aen,Katie Couric Media,By Rachel Uda
The 8 Best Dolls of 2024 | Reviews by Wirecutter,"Oct 27, 2023",2023,https://news.google.com/read/CBMiZEFVX3lxTE5QMHlWWUdwWGllcjVHMTBWRk1PelM0aXMyODNQUmZLZmZ6d2Q4b0o4TXQtcVRZSFRvUk40TUh1M3pWWnl0aU5FSk5Wbl9mbEV3QlFXTVhwY0NHR0RsREVTZzJGY2I?hl=en-US&gl=US&ceid=US%3Aen,The New York Times,By Julie Kim
Fake images of Elon Musk kissing ‘robot wives’ are sweeping social media,"May 26, 2023",2023,https://news.google.com/read/CBMi0gFBVV95cUxOd3VXeUl3eWlsaVUxZk5LeWZWNU53OHk0bjduSFFRQzZiTzY1TmJfdmlER2dKLWE0Q0x0N0FXNm9qSzNqR1FVVTgxT1B0SkQ3NW83NEZ5RFl5eFFVZTgwS0k5N2txUGJ0dm9pSU1sMWtzMFRnLUhHM1kxVTdraDJ4MmREVmFSVk9laEJOa1NDcFRiUlBtYmR2TkhSOXJuY0FQa3BRSGFhekhQczRSSG90RGVGZVhod1UtRWNkV3hOb09ESnNZYUdIMmtwNjZISmVsd1HSAdIBQVVfeXFMT2l4YUFxZGtaSEw5bGFwelFLU1hnc2VlNk5tSWgyc2FFbE1nSjRFUkJSOVlNNDVTaHdCVkl3Sl82TGdvWWFpUW9BXzhQWkpJSVVKLW9pMWg3Zlk3cGlJNHc5dXVOTHlUUXJqWGpLZlJES1dBVk42UzRoYnJobFlLaGNqbzdNSzRUSmY5U1BqOHRxWDZ2d1B0bHBpUGthRmlrV1JyVmI4OHEwTlVXcG91WFY2TW5ZbktXU3MwWGFibXFSUjlzdWhxTXJYQ3VrMERaSHNR?hl=en-US&gl=US&ceid=US%3Aen,South China Morning Post,By Business Insider
Baffling image of Elon Musk kissing a ROBOT goes viral as fears about danger of AI grows,"May 22, 2023",2023,https://news.google.com/read/CBMihgFBVV95cUxOZW16WnRuOHdndWJua1A5M2hRVDk3ejFldW0wQUNjNDNLZlE2VzVNTnQ4RDR0dFlzcFU4VjUxYTllUnBfOTFUTjdldWZ3Z0ZhbWJRVXIyTkFORGlYM2xqeUZfWnhoM25KLXJIVEhZUmx3VTFEMktHTUtKUmxCN2hpVURwS1lNd9IBiwFBVV95cUxNRlh3Zm05ejlTMmlUWVA2T3JlLVRGaUpsUEcwaklXdTAtalFvUW9lSzd0X3hfeHVmRTgxUWZkal9lU2R0dzZmd0dWS3NBR2tOeW9ERExtVHdZckpyQnVSUDlKdUFCZEdEWmc1NjZJVVN3WU9YTXBkMm4xQzBTM3pjbC1VdnUwQzY2MFpN?hl=en-US&gl=US&ceid=US%3Aen,The Mirror,By Liam Buckler
Police close road for 31 hours after sex doll mistaken for dead body dumped in woods,"Oct 20, 2023",2023,https://news.google.com/read/CBMimgFBVV95cUxQWG5PNl9TVFh2TC1FRHdnQzNqNVBzMzRJNGJMRnJLZWNUMVB2Uk00bXY2UTFGdFZSN0tZSWZMaE9ZOXlmZXpPQV9Ud2hsUGFQYTVRQkt0WFp3clVxOURqdmN3TkxoaUVRc2c3S2pGTzhreWszRzlJS3MxU0EzMWpyZWZPTnVFS0pDSnJZbGg4QUxLODVuQkptZGh3?hl=en-US&gl=US&ceid=US%3Aen,The Independent,By Alex Ross
I made a sexy AI robot of myself — you can date me for $1 a minute,"May 11, 2023",2023,https://news.google.com/read/CBMimAFBVV95cUxPRElXOFlCbU5GdmhKbVdkSEctWFdFNmlrZkhXX0tZUGVVbUh6cGZ1a2pxV2dOZXRCVjc3QU40QzNGOE1tWG5qS3RYQ0VBTnIxZU9xQXlvMkpaN3V1NC1yam9nOXZfS29fNWxhQ0I0ZGpJVWxWN3dQLVN6TnpxTllfSnY5SVdhaEFYQWZsLXpRcl9PM19LT0Rkag?hl=en-US&gl=US&ceid=US%3Aen,New York Post,By Ben Cost
Are Sperm-Injecting Robots the Future of IVF?,"May 16, 2023",2023,https://news.google.com/read/CBMiZ0FVX3lxTE5lSHVIWkJ6QnhweTZUaklKSWljcUYxMEZ5OTZpMVJYdkF2Q2FlcWhvNkZJNTZETEYtTk5HWG4wRElzZXZ1YmRGeEdMWFNHU19QakNNX1dFS3BzOTFSOTAxMzZ2YkppZms?hl=en-US&gl=US&ceid=US%3Aen,Giddy,By Lauren Dodd
Massachusetts House Bill Would Ban Child Sex Dolls,"Jan 31, 2023",2023,https://news.google.com/read/CBMikgFBVV95cUxOdzJidTVBWkhUVUhiUXVUNjdwMjVBMFFqdXhhUVYzU3c0RTk2dTVFc1o5c2R2eGh1UXU2TjVVeHhQQWNLclNrZTZjX2NiMEVwY0x0MHNjWk9EY2dfc1ZtY3Etbzg2Vkc4X3VneVNLVUh1Qi13TGtGRGR1Vlg2SnB4Wi1YX0Y3Y3ZJZF9NNzVJMWdhdw?hl=en-US&gl=US&ceid=US%3Aen,NewBostonPost,By Tom Joyce
